id,name,cohort,predicted_gender,confidence,namerank,h_index,cited_by_count,credential_country,institution,subfield
mid_tier_artist_carrie_mae_weems,Carrie Mae Weems,mid_tier_artist,female,high,0.8378,,,,,
mid_tier_artist_lorna_simpson,Lorna Simpson,mid_tier_artist,female,high,0.8186,,,,,
mid_tier_artist_catherine_opie,Catherine Opie,mid_tier_artist,female,high,0.7919,,,,,
mid_tier_artist_andreas_gursky,Andreas Gursky,mid_tier_artist,male,high,0.7176,,,,,
mid_tier_artist_thomas_demand,Thomas Demand,mid_tier_artist,male,high,0.773,,,,,
mid_tier_artist_wangechi_mutu,Wangechi Mutu,mid_tier_artist,ambiguous,unknown_to_detector,0.7665,,,,,
mid_tier_artist_camille_henrot,Camille Henrot,mid_tier_artist,female,medium,0.7878,,,,,
mid_tier_artist_anicka_yi,Anicka Yi,mid_tier_artist,ambiguous,east_asian_name,0.7886,,,,,
mid_tier_artist_pierre_huyghe,Pierre Huyghe,mid_tier_artist,male,high,0.8468,,,,,
mid_tier_artist_dominique_gonzalez_foerster,Dominique Gonzalez-Foerster,mid_tier_artist,ambiguous,androgynous,0.873,,,,,
mid_tier_artist_tania_bruguera,Tania Bruguera,mid_tier_artist,female,high,0.6251,,,,,
mid_tier_artist_marina_abramovi,Marina Abramović,mid_tier_artist,female,high,0.7705,,,,,
mid_tier_artist_tino_sehgal,Tino Sehgal,mid_tier_artist,male,high,0.8449,,,,,
mid_tier_artist_jenny_holzer,Jenny Holzer,mid_tier_artist,female,high,0.5819,,,,,
mid_tier_artist_barbara_kruger,Barbara Kruger,mid_tier_artist,female,high,0.5541,,,,,
mid_tier_artist_cindy_sherman,Cindy Sherman,mid_tier_artist,female,high,0.5505,,,,,
mid_tier_artist_sherrie_levine,Sherrie Levine,mid_tier_artist,female,high,0.6624,,,,,
mid_tier_artist_louise_bourgeois,Louise Bourgeois,mid_tier_artist,female,high,0.8836,,,,,
mid_tier_artist_ai_weiwei,Ai Weiwei,mid_tier_artist,female,high,0.587,,,,,
mid_tier_artist_cao_fei,Cao Fei,mid_tier_artist,ambiguous,east_asian_name,0.75,,,,,
mid_tier_artist_liu_xiaodong,Liu Xiaodong,mid_tier_artist,ambiguous,east_asian_name,0.8041,,,,,
mid_tier_artist_zhang_xiaogang,Zhang Xiaogang,mid_tier_artist,ambiguous,east_asian_name,0.9595,,,,,
mid_tier_artist_yan_pei_ming,Yan Pei-Ming,mid_tier_artist,ambiguous,east_asian_name,0.7368,,,,,
mid_tier_artist_xu_bing,Xu Bing,mid_tier_artist,ambiguous,east_asian_name,0.6665,,,,,
mid_tier_artist_song_dong,Song Dong,mid_tier_artist,ambiguous,east_asian_name,0.6946,,,,,
mid_tier_artist_zhang_huan,Zhang Huan,mid_tier_artist,ambiguous,east_asian_name,0.787,,,,,
mid_tier_actor_bridget_everett,Bridget Everett,mid_tier_actor,female,high,0.3073,,,,,
mid_tier_actor_daria_halprin,Daria Halprin,mid_tier_actor,female,high,0.2672,,,,,
mid_tier_actor_corinne_bohrer,Corinne Bohrer,mid_tier_actor,female,high,0.3108,,,,,
mid_tier_actor_joanne_gilbert,Joanne Gilbert,mid_tier_actor,female,high,0.213,,,,,
mid_tier_actor_hala_finley,Hala Finley,mid_tier_actor,female,high,0.2841,,,,,
mid_tier_actor_colleen_clinkenbeard,Colleen Clinkenbeard,mid_tier_actor,female,high,0.2862,,,,,
mid_tier_actor_jody_gilbert,Jody Gilbert,mid_tier_actor,female,medium,0.273,,,,,
mid_tier_actor_holly_fields,Holly Fields,mid_tier_actor,female,high,0.3073,,,,,
mid_tier_actor_gia_crovatin,Gia Crovatin,mid_tier_actor,male,high,0.2876,,,,,
mid_tier_actor_idalis_delen,Idalis DeLeón,mid_tier_actor,ambiguous,unknown_to_detector,0.2895,,,,,
mid_tier_actor_jane_cowl,Jane Cowl,mid_tier_actor,female,high,0.228,,,,,
mid_tier_actor_caroline_damore,Caroline D'Amore,mid_tier_actor,female,high,0.3278,,,,,
mid_tier_actor_florence_gilbert,Florence Gilbert,mid_tier_actor,female,high,0.2773,,,,,
mid_tier_actor_jere_fields,Jere Fields,mid_tier_actor,male,high,0.2146,,,,,
mid_tier_actor_jane_elliot,Jane Elliot,mid_tier_actor,female,high,0.2054,,,,,
mid_tier_actor_jamie_anne_allman,Jamie Anne Allman,mid_tier_actor,female,medium,0.2809,,,,,
mid_tier_actor_helen_gilbert_actress,Helen Gilbert (actress),mid_tier_actor,female,high,0.2059,,,,,
mid_tier_actor_fern_emmett,Fern Emmett,mid_tier_actor,female,high,0.26,,,,,
mid_tier_actor_diane_franklin,Diane Franklin,mid_tier_actor,female,high,0.327,,,,,
mid_tier_actor_heather_dubrow,Heather Dubrow,mid_tier_actor,female,high,0.3151,,,,,
mid_tier_actor_beverly_archer,Beverly Archer,mid_tier_actor,female,high,0.2764,,,,,
mid_tier_actor_elaine_giftos,Elaine Giftos,mid_tier_actor,female,high,0.2871,,,,,
mid_tier_actor_ami_dolenz,Ami Dolenz,mid_tier_actor,female,high,0.3116,,,,,
mid_tier_actor_erica_ash,Erica Ash,mid_tier_actor,female,high,0.2851,,,,,
mid_tier_actor_florence_halop,Florence Halop,mid_tier_actor,female,high,0.2246,,,,,
mid_tier_actor_jennifer_dundas,Jennifer Dundas,mid_tier_actor,female,high,0.2726,,,,,
mid_tier_actor_elle_graham,Elle Graham,mid_tier_actor,female,high,0.2049,,,,,
mid_tier_actor_candice_azzara,Candice Azzara,mid_tier_actor,female,high,0.3357,,,,,
mid_tier_actor_alaina_reed_hall,Alaina Reed Hall,mid_tier_actor,female,high,0.2477,,,,,
mid_tier_actor_holliston_coleman,Holliston Coleman,mid_tier_actor,ambiguous,unknown_to_detector,0.2599,,,,,
mid_tier_actor_jennifer_flavin,Jennifer Flavin,mid_tier_actor,female,high,0.3004,,,,,
mid_tier_actor_jaqueline_fleming,Jaqueline Fleming,mid_tier_actor,female,high,0.27,,,,,
mid_tier_actor_jane_gilbert_actress,Jane Gilbert (actress),mid_tier_actor,female,high,0.237,,,,,
mid_tier_actor_ann_flood,Ann Flood,mid_tier_actor,female,high,0.3119,,,,,
mid_tier_actor_judy_canova,Judy Canova,mid_tier_actor,female,high,0.2623,,,,,
mid_tier_actor_alycia_delmore,Alycia Delmore,mid_tier_actor,female,high,0.3122,,,,,
mid_tier_actor_chloe_coleman,Chloe Coleman,mid_tier_actor,female,high,0.2476,,,,,
mid_tier_actor_claudia_barrett,Claudia Barrett,mid_tier_actor,female,high,0.3316,,,,,
mid_tier_actor_izabella_alvarez,Izabella Alvarez,mid_tier_actor,female,high,0.247,,,,,
mid_tier_actor_estelle_evans,Estelle Evans,mid_tier_actor,female,high,0.2922,,,,,
mid_tier_actor_eva_ceja,Eva Ceja,mid_tier_actor,female,high,0.1846,,,,,
mid_tier_actor_jenilee_harrison,Jenilee Harrison,mid_tier_actor,ambiguous,unknown_to_detector,0.3258,,,,,
mid_tier_actor_emma_berman,Emma Berman,mid_tier_actor,female,high,0.2728,,,,,
mid_tier_actor_anise_boyer,Anise Boyer,mid_tier_actor,ambiguous,unknown_to_detector,0.1065,,,,,
mid_tier_actor_anitra_ford,Anitra Ford,mid_tier_actor,female,high,0.3215,,,,,
mid_tier_actor_doris_dowling,Doris Dowling,mid_tier_actor,female,high,0.3324,,,,,
mid_tier_actor_carlin_glynn,Carlin Glynn,mid_tier_actor,male,high,0.2472,,,,,
mid_tier_actor_eileen_bowman,Eileen Bowman,mid_tier_actor,female,high,0.2205,,,,,
mid_tier_actor_chip_fields,Chip Fields,mid_tier_actor,male,high,0.2473,,,,,
mid_tier_actor_joy_harmon,Joy Harmon,mid_tier_actor,female,high,0.3405,,,,,
mid_tier_actor_christine_dunford,Christine Dunford,mid_tier_actor,female,high,0.2468,,,,,
mid_tier_actor_jean_dixon,Jean Dixon,mid_tier_actor,male,high,0.2243,,,,,
mid_tier_actor_carolyn_craig,Carolyn Craig,mid_tier_actor,female,high,0.3157,,,,,
mid_tier_actor_calico_cooper,Calico Cooper,mid_tier_actor,ambiguous,unknown_to_detector,0.2801,,,,,
mid_tier_actor_erica_gavin,Erica Gavin,mid_tier_actor,female,high,0.2895,,,,,
mid_tier_actor_denise_dowse,Denise Dowse,mid_tier_actor,female,high,0.312,,,,,
mid_tier_actor_barbara_baxley,Barbara Baxley,mid_tier_actor,female,high,0.2903,,,,,
mid_tier_actor_chelsea_brown,Chelsea Brown,mid_tier_actor,female,high,0.2576,,,,,
mid_tier_actor_eugenia_gilbert,Eugenia Gilbert,mid_tier_actor,female,high,0.223,,,,,
mid_tier_actor_irene_dailey,Irene Dailey,mid_tier_actor,female,high,0.2768,,,,,
mid_tier_actor_constance_ford,Constance Ford,mid_tier_actor,female,high,0.2457,,,,,
mid_tier_writer_dennis_cooper,Dennis Cooper,mid_tier_writer,male,high,0.3622,,,,,
mid_tier_writer_arna_bontemps,Arna Bontemps,mid_tier_writer,female,high,0.3172,,,,,
mid_tier_writer_dorothy_salisbury_davis,Dorothy Salisbury Davis,mid_tier_writer,female,high,0.3144,,,,,
mid_tier_writer_camp_concentration,Camp Concentration,mid_tier_writer,ambiguous,unknown_to_detector,0.0134,,,,,
mid_tier_writer_little_boy_blue_novel,Little Boy Blue (novel),mid_tier_writer,ambiguous,unknown_to_detector,0.0642,,,,,
mid_tier_writer_geek_love,Geek Love,mid_tier_writer,ambiguous,androgynous,0.0468,,,,,
mid_tier_writer_kenneth_fearing,Kenneth Fearing,mid_tier_writer,male,high,0.3947,,,,,
mid_tier_writer_david_bradley_novelist,David Bradley (novelist),mid_tier_writer,male,high,0.3111,,,,,
mid_tier_writer_little_big_man_novel,Little Big Man (novel),mid_tier_writer,ambiguous,unknown_to_detector,0.2566,,,,,
mid_tier_writer_jude_deveraux,Jude Deveraux,mid_tier_writer,male,medium,0.3603,,,,,
mid_tier_writer_colleen_coble,Colleen Coble,mid_tier_writer,female,high,0.4324,,,,,
mid_tier_writer_madeleine_vinton_dahlgren,Madeleine Vinton Dahlgren,mid_tier_writer,female,high,0.3097,,,,,
mid_tier_writer_alan_cheuse,Alan Cheuse,mid_tier_writer,male,high,0.4111,,,,,
mid_tier_writer_kay_boyle,Kay Boyle,mid_tier_writer,male,high,0.342,,,,,
mid_tier_writer_kate_braverman,Kate Braverman,mid_tier_writer,female,high,0.3061,,,,,
mid_tier_writer_da_vincis_bicycle,Da Vinci's Bicycle,mid_tier_writer,ambiguous,androgynous,0.02,,,,,
mid_tier_writer_harriet_the_spy,Harriet the Spy,mid_tier_writer,female,high,0.02,,,,,
mid_tier_writer_darren_defrain,Darren DeFrain,mid_tier_writer,male,high,0.2384,,,,,
mid_tier_writer_jonathan_bayliss,Jonathan Bayliss,mid_tier_writer,male,high,0.2919,,,,,
mid_tier_writer_leigh_bale,Leigh Bale,mid_tier_writer,female,medium,0.2955,,,,,
mid_tier_writer_alice_brown_writer,Alice Brown (writer),mid_tier_writer,female,high,0.3528,,,,,
mid_tier_writer_a_stranger_is_watching_novel,A Stranger Is Watching (novel),mid_tier_writer,ambiguous,unknown_to_detector,0.087,,,,,
mid_tier_writer_cyteen,Cyteen,mid_tier_writer,ambiguous,unknown_to_detector,0.0164,,,,,
mid_tier_writer_edward_dahlberg,Edward Dahlberg,mid_tier_writer,male,high,0.3935,,,,,
mid_tier_writer_gary_buslik,Gary Buslik,mid_tier_writer,male,high,0.3159,,,,,
mid_tier_writer_clifford_lindsey_alderman,Clifford Lindsey Alderman,mid_tier_writer,male,high,0.2985,,,,,
mid_tier_writer_democracy_an_american_novel,Democracy: An American Novel,mid_tier_writer,ambiguous,unknown_to_detector,0.0724,,,,,
mid_tier_writer_anne_reeve_aldrich,Anne Reeve Aldrich,mid_tier_writer,female,high,0.2586,,,,,
mid_tier_writer_katherine_dunn,Katherine Dunn,mid_tier_writer,female,high,0.3664,,,,,
mid_tier_writer_lillian_barrett,Lillian Barrett,mid_tier_writer,female,high,0.0681,,,,,
mid_tier_writer_lest_darkness_fall,Lest Darkness Fall,mid_tier_writer,ambiguous,unknown_to_detector,0.0207,,,,,
mid_tier_writer_atia_abawi,Atia Abawi,mid_tier_writer,ambiguous,unknown_to_detector,0.367,,,,,
mid_tier_writer_margaret_craven_writer,Margaret Craven (writer),mid_tier_writer,female,high,0.2849,,,,,
mid_tier_writer_blood_on_the_forge,Blood on the Forge,mid_tier_writer,ambiguous,unknown_to_detector,0.0649,,,,,
mid_tier_writer_caroline_b__cooney,Caroline B. Cooney,mid_tier_writer,female,high,0.3357,,,,,
mid_tier_writer_carolyn_gold_heilbrun,Carolyn Gold Heilbrun,mid_tier_writer,female,high,0.3447,,,,,
mid_tier_writer_christopher_dow_author,Christopher Dow (author),mid_tier_writer,male,high,0.0812,,,,,
mid_tier_writer_james_chapman_author,James Chapman (author),mid_tier_writer,male,high,0.1616,,,,,
mid_tier_writer_frederick_busch,Frederick Busch,mid_tier_writer,male,high,0.413,,,,,
mid_tier_writer_louise_fitzhugh,Louise Fitzhugh,mid_tier_writer,female,high,0.282,,,,,
mid_tier_writer_marta_acosta,Marta Acosta,mid_tier_writer,female,high,0.3673,,,,,
mid_tier_writer_kiran_bhat,Kiran Bhat,mid_tier_writer,female,medium,0.28,,,,,
mid_tier_writer_coma_novel,Coma (novel),mid_tier_writer,ambiguous,unknown_to_detector,0.0808,,,,,
mid_tier_writer_james_robert_baker,James Robert Baker,mid_tier_writer,male,high,0.3373,,,,,
mid_tier_writer_martha_haines_butt,Martha Haines Butt,mid_tier_writer,female,high,0.2532,,,,,
mid_tier_writer_chris_culver,Chris Culver,mid_tier_writer,male,medium,0.3154,,,,,
mid_tier_writer_abeng,Abeng,mid_tier_writer,ambiguous,unknown_to_detector,0.0309,,,,,
mid_tier_writer_margret_holmes_bates,Margret Holmes Bates,mid_tier_writer,female,high,0.2522,,,,,
mid_tier_writer_march_novel,March (novel),mid_tier_writer,male,high,0.1005,,,,,
mid_tier_writer_edward_eggleston,Edward Eggleston,mid_tier_writer,male,high,0.4105,,,,,
mid_tier_writer_chilly_scenes_of_winter,Chilly Scenes of Winter,mid_tier_writer,ambiguous,unknown_to_detector,0.0322,,,,,
mid_tier_writer_amber_brock,Amber Brock,mid_tier_writer,female,high,0.2323,,,,,
mid_tier_writer_joan_abelove,Joan Abelove,mid_tier_writer,female,high,0.3162,,,,,
mid_tier_writer_fred_chappell,Fred Chappell,mid_tier_writer,male,high,0.3495,,,,,
mid_tier_writer_bree_despain,Bree Despain,mid_tier_writer,female,high,0.3554,,,,,
mid_tier_writer_mary_abbott_golfer,Mary Abbott (golfer),mid_tier_writer,female,medium,0.1036,,,,,
mid_tier_writer_h__l__davis,H. L. Davis,mid_tier_writer,male,high,0.3705,,,,,
mid_tier_writer_antifanaticism,Antifanaticism,mid_tier_writer,ambiguous,unknown_to_detector,0.0,,,,,
mid_tier_writer_inez_asher,Inez Asher,mid_tier_writer,female,high,0.0846,,,,,
mid_tier_writer_diana_abu_jaber,Diana Abu-Jaber,mid_tier_writer,female,high,0.3097,,,,,
mid_tier_writer_last_one_home,Last One Home,mid_tier_writer,ambiguous,unknown_to_detector,0.0039,,,,,
mid_tier_writer_been_down_so_long_it_looks_like_up_to_me,Been Down So Long It Looks Like Up to Me,mid_tier_writer,ambiguous,east_asian_name,0.0918,,,,,
mid_tier_writer_harry_brown_writer,Harry Brown (writer),mid_tier_writer,male,high,0.2999,,,,,
mid_tier_writer_how_german_is_it,How German Is It,mid_tier_writer,ambiguous,unknown_to_detector,0.0431,,,,,
mid_tier_writer_kola_boof,Kola Boof,mid_tier_writer,ambiguous,unknown_to_detector,0.3222,,,,,
mid_tier_writer_kathryn_adams_doty,Kathryn Adams Doty,mid_tier_writer,female,high,0.1671,,,,,
mid_tier_writer_hiag_akmakjian,Hiag Akmakjian,mid_tier_writer,ambiguous,unknown_to_detector,0.1614,,,,,
mid_tier_writer_american_literary_regionalism,American literary regionalism,mid_tier_writer,ambiguous,unknown_to_detector,0.043,,,,,
mid_tier_writer_dhalgren,Dhalgren,mid_tier_writer,ambiguous,unknown_to_detector,0.0168,,,,,
mid_tier_writer_giles_goat_boy,Giles Goat-Boy,mid_tier_writer,male,high,0.0168,,,,,
mid_tier_writer_jeremiah_clemens,Jeremiah Clemens,mid_tier_writer,male,high,0.3419,,,,,
mid_tier_writer_esther_forbes,Esther Forbes,mid_tier_writer,female,high,0.2827,,,,,
mid_tier_writer_jim_the_boy,Jim the Boy,mid_tier_writer,male,high,0.02,,,,,
mid_tier_writer_everything_is_illuminated,Everything Is Illuminated,mid_tier_writer,ambiguous,unknown_to_detector,0.0559,,,,,
mid_tier_writer_mary_cruger,Mary Cruger,mid_tier_writer,female,medium,0.1443,,,,,
mid_tier_writer_isabel_c__clarke,Isabel C. Clarke,mid_tier_writer,female,high,0.2246,,,,,
mid_tier_writer_emma_scarr_booth,Emma Scarr Booth,mid_tier_writer,female,high,0.0997,,,,,
mid_tier_writer_malin_alegria,Malin Alegria,mid_tier_writer,female,high,0.2585,,,,,
mid_tier_writer_anna_maynard_barbour,Anna Maynard Barbour,mid_tier_writer,female,high,0.2795,,,,,
mid_tier_writer_bebe_moore_campbell,Bebe Moore Campbell,mid_tier_writer,female,high,0.3017,,,,,
mid_tier_writer_a_visit_from_the_goon_squad,A Visit from the Goon Squad,mid_tier_writer,ambiguous,unknown_to_detector,0.0422,,,,,
mid_tier_writer_house_of_leaves,House of Leaves,mid_tier_writer,ambiguous,unknown_to_detector,0.0543,,,,,
mid_tier_writer_ivan_doig,Ivan Doig,mid_tier_writer,male,high,0.2754,,,,,
mid_tier_writer_jerome_charyn,Jerome Charyn,mid_tier_writer,male,high,0.4314,,,,,
mid_tier_writer_donald_antrim,Donald Antrim,mid_tier_writer,male,high,0.3341,,,,,
mid_tier_writer_arabian_jazz,Arabian Jazz,mid_tier_writer,ambiguous,unknown_to_detector,0.0143,,,,,
mid_tier_writer_hailey_abbott,Hailey Abbott,mid_tier_writer,female,high,0.2612,,,,,
mid_tier_writer_harriette_simpson_arnow,Harriette Simpson Arnow,mid_tier_writer,female,high,0.3635,,,,,
mid_tier_writer_john_ehle,John Ehle,mid_tier_writer,male,high,0.3259,,,,,
mid_tier_writer_jaime_clarke,Jaime Clarke,mid_tier_writer,male,high,0.2716,,,,,
mid_tier_writer_billy_lee_brammer,Billy Lee Brammer,mid_tier_writer,ambiguous,east_asian_name,0.4014,,,,,
mid_tier_writer_cherry_adair,Cherry Adair,mid_tier_writer,female,high,0.3949,,,,,
mid_tier_writer_hannah_webster_foster,Hannah Webster Foster,mid_tier_writer,female,high,0.3619,,,,,
mid_tier_writer_laura_abbot,Laura Abbot,mid_tier_writer,female,high,0.1676,,,,,
mid_tier_writer_henry_chang,Henry Chang,mid_tier_writer,male,high,0.3486,,,,,
mid_tier_writer_amber_dermont,Amber Dermont,mid_tier_writer,female,high,0.373,,,,,
mid_tier_writer_j__california_cooper,J. California Cooper,mid_tier_writer,ambiguous,unknown_to_detector,0.337,,,,,
mid_tier_writer_margaret_culkin_banning,Margaret Culkin Banning,mid_tier_writer,female,high,0.4076,,,,,
mid_tier_writer_clyde_brion_davis,Clyde Brion Davis,mid_tier_writer,male,high,0.3169,,,,,
mid_tier_writer_kinflicks,Kinflicks,mid_tier_writer,ambiguous,unknown_to_detector,0.0419,,,,,
mid_tier_writer_blood_work_novel,Blood Work (novel),mid_tier_writer,ambiguous,unknown_to_detector,0.0819,,,,,
mid_tier_writer_eugene_burdick,Eugene Burdick,mid_tier_writer,male,high,0.3811,,,,,
mid_tier_writer_marcia_davenport,Marcia Davenport,mid_tier_writer,female,high,0.3405,,,,,
mid_tier_athlete_jeanne_arth,Jeanne Arth,mid_tier_athlete,female,high,0.2765,,,,,
mid_tier_athlete_christine_matison,Christine Matison,mid_tier_athlete,female,high,0.0892,,,,,
mid_tier_athlete_list_of_grand_slam_girls_singles_champions,List of Grand Slam girls' singles champions,mid_tier_athlete,ambiguous,unknown_to_detector,0.0314,,,,,
mid_tier_athlete_marianne_werdel,Marianne Werdel,mid_tier_athlete,female,high,0.2889,,,,,
mid_tier_athlete_chronological_list_of_womens_grand_slam_tennis_champions,Chronological list of women's Grand Slam tennis champions,mid_tier_athlete,ambiguous,unknown_to_detector,0.0365,,,,,
mid_tier_athlete_astrid_suurbeek,Astrid Suurbeek,mid_tier_athlete,female,high,0.1349,,,,,
mid_tier_athlete_list_of_grand_slam_womens_singles_finals,List of Grand Slam women's singles finals,mid_tier_athlete,ambiguous,unknown_to_detector,0.0032,,,,,
mid_tier_athlete_barbara_potter,Barbara Potter,mid_tier_athlete,female,high,0.3377,,,,,
mid_tier_athlete_christiane_mercelis,Christiane Mercelis,mid_tier_athlete,female,high,0.2104,,,,,
mid_tier_athlete_kathy_may,Kathy May,mid_tier_athlete,female,high,0.3312,,,,,
mid_tier_athlete_louie_bickerton,Louie Bickerton,mid_tier_athlete,male,high,0.2238,,,,,
mid_tier_athlete_joannette_kruger,Joannette Kruger,mid_tier_athlete,ambiguous,unknown_to_detector,0.3373,,,,,
mid_tier_athlete_list_of_tennis_players_career_achievements,List of tennis players career achievements,mid_tier_athlete,ambiguous,unknown_to_detector,0.0138,,,,,
mid_tier_athlete_all_time_tennis_records__womens_singles,All-time tennis records – Women's singles,mid_tier_athlete,ambiguous,unknown_to_detector,0.0368,,,,,
mid_tier_athlete_donna_floyd,Donna Floyd,mid_tier_athlete,female,high,0.1576,,,,,
mid_tier_athlete_betty_hilton,Betty Hilton,mid_tier_athlete,female,high,0.1554,,,,,
mid_tier_athlete_joy_mottram,Joy Mottram,mid_tier_athlete,female,high,0.178,,,,,
mid_tier_athlete_anne_galle_sidot,Anne-Gaëlle Sidot,mid_tier_athlete,female,high,0.2873,,,,,
mid_tier_athlete_edith_rotch,Edith Rotch,mid_tier_athlete,female,high,0.1432,,,,,
mid_tier_athlete_kate_gompert,Kate Gompert,mid_tier_athlete,female,high,0.1239,,,,,
mid_tier_athlete_beverly_baker_fleitz,Beverly Baker Fleitz,mid_tier_athlete,female,high,0.2749,,,,,
mid_tier_athlete_atp_masters_1000_doubles_records_and_statistics,ATP Masters 1000 doubles records and statistics,mid_tier_athlete,ambiguous,unknown_to_detector,0.0186,,,,,
mid_tier_athlete_list_of_grand_slam_mixed_doubles_champions,List of Grand Slam mixed doubles champions,mid_tier_athlete,ambiguous,unknown_to_detector,0.0908,,,,,
mid_tier_athlete_lisa_bonder,Lisa Bonder,mid_tier_athlete,female,high,0.2974,,,,,
mid_tier_athlete_linky_boshoff,Linky Boshoff,mid_tier_athlete,ambiguous,unknown_to_detector,0.2453,,,,,
mid_tier_athlete_list_of_wta_tour_top_level_tournament_doubles_champions,List of WTA Tour top-level tournament doubles champions,mid_tier_athlete,ambiguous,unknown_to_detector,0.0654,,,,,
mid_tier_athlete_list_of_atp_big_titles_singles_champions,List of ATP Big Titles singles champions,mid_tier_athlete,ambiguous,unknown_to_detector,0.0454,,,,,
mid_tier_athlete_bonnie_gadusek,Bonnie Gadusek,mid_tier_athlete,female,medium,0.2897,,,,,
mid_tier_athlete_list_of_grand_slam_boys_doubles_champions,List of Grand Slam boys' doubles champions,mid_tier_athlete,ambiguous,unknown_to_detector,0.0815,,,,,
mid_tier_athlete_isabel_cueto,Isabel Cueto,mid_tier_athlete,female,high,0.2557,,,,,
mid_tier_athlete_jane_albert,Jane Albert,mid_tier_athlete,female,high,0.048,,,,,
mid_tier_athlete_lolette_payot,Lolette Payot,mid_tier_athlete,ambiguous,unknown_to_detector,0.1932,,,,,
mid_tier_athlete_marise_kruger,Marise Kruger,mid_tier_athlete,female,high,0.2205,,,,,
mid_tier_athlete_heather_brewer_segal,Heather Brewer-Segal,mid_tier_athlete,female,high,0.0451,,,,,
mid_tier_athlete_mary_ann_eisel,Mary-Ann Eisel,mid_tier_athlete,female,medium,0.2776,,,,,
mid_tier_athlete_kathleen_horvath,Kathleen Horvath,mid_tier_athlete,female,high,0.3638,,,,,
mid_tier_athlete_list_of_british_singles_finalists_at_grand_slam_tennis_tourn,List of British singles finalists at Grand Slam tennis tournaments,mid_tier_athlete,ambiguous,unknown_to_detector,0.0754,,,,,
mid_tier_athlete_all_time_tennis_records__mens_singles,All-time tennis records – Men's singles,mid_tier_athlete,ambiguous,unknown_to_detector,0.0651,,,,,
mid_tier_athlete_jean_quertier,Jean Quertier,mid_tier_athlete,male,high,0.1054,,,,,
mid_tier_athlete_list_of_mens_wheelchair_tennis_champions,List of men's wheelchair tennis champions,mid_tier_athlete,ambiguous,unknown_to_detector,0.0895,,,,,
mid_tier_athlete_eileen_bennett_whittingstall,Eileen Bennett Whittingstall,mid_tier_athlete,female,high,0.2976,,,,,
mid_tier_architect_gregory_ain,Gregory Ain,mid_tier_architect,male,high,0.3684,,,,,
mid_tier_architect_james_pennethorne,James Pennethorne,mid_tier_architect,male,high,0.342,,,,,
mid_tier_architect_charles_moore_architect,Charles Moore (architect),mid_tier_architect,male,high,0.2157,,,,,
mid_tier_architect_diana_agrest,Diana Agrest,mid_tier_architect,female,high,0.3752,,,,,
mid_tier_architect_duncan_g__stroik,Duncan G. Stroik,mid_tier_architect,male,high,0.3595,,,,,
mid_tier_architect_arthur_u__gerber,Arthur U. Gerber,mid_tier_architect,male,high,0.276,,,,,
mid_tier_architect_edward_b__rust,Edward B. Rust,mid_tier_architect,male,high,0.0682,,,,,
mid_tier_architect_clair_tisseur,Clair Tisseur,mid_tier_architect,male,medium,0.1784,,,,,
mid_tier_architect_harwell_hamilton_harris,Harwell Hamilton Harris,mid_tier_architect,ambiguous,unknown_to_detector,0.3108,,,,,
mid_tier_architect_berthold_lubetkin,Berthold Lubetkin,mid_tier_architect,male,high,0.36,,,,,
mid_tier_architect_hans_kollhoff,Hans Kollhoff,mid_tier_architect,male,high,0.2974,,,,,
mid_tier_architect_hidetsugu_aneha,Hidetsugu Aneha,mid_tier_architect,ambiguous,unknown_to_detector,0.2401,,,,,
mid_tier_architect_marshall_and_fox,Marshall and Fox,mid_tier_architect,male,high,0.2612,,,,,
mid_tier_architect_henry_engelbert,Henry Engelbert,mid_tier_architect,male,high,0.2566,,,,,
mid_tier_architect_frank_dale_hudson,Frank Dale Hudson,mid_tier_architect,male,high,0.0958,,,,,
mid_tier_architect_a__t__mann,A. T. Mann,mid_tier_architect,ambiguous,unknown_to_detector,0.3215,,,,,
mid_tier_architect_ann_r__chaintreuil,Ann R. Chaintreuil,mid_tier_architect,female,high,0.1322,,,,,
mid_tier_architect_gannon_and_hands,Gannon and Hands,mid_tier_architect,ambiguous,unknown_to_detector,0.0701,,,,,
mid_tier_architect_alfred_giles_architect,Alfred Giles (architect),mid_tier_architect,male,high,0.2585,,,,,
mid_tier_architect_henry_tanner_architect,Henry Tanner (architect),mid_tier_architect,male,high,0.203,,,,,
mid_tier_architect_e__w__pugin,E. W. Pugin,mid_tier_architect,ambiguous,unknown_to_detector,0.2688,,,,,
mid_tier_architect_anna_pendleton_schenck,Anna Pendleton Schenck,mid_tier_architect,female,high,0.1791,,,,,
mid_tier_architect_judith_edelman,Judith Edelman,mid_tier_architect,female,high,0.2965,,,,,
mid_tier_architect_john_almy_tompkins_ii,John Almy Tompkins II,mid_tier_architect,male,high,0.1062,,,,,
mid_tier_architect_archimedes_russell,Archimedes Russell,mid_tier_architect,ambiguous,unknown_to_detector,0.2511,,,,,
mid_tier_architect_herman_hertzberger,Herman Hertzberger,mid_tier_architect,male,high,0.3176,,,,,
mid_tier_architect_henry_forbes_bigelow,Henry Forbes Bigelow,mid_tier_architect,male,high,0.3091,,,,,
mid_tier_architect_henry_john_klutho,Henry John Klutho,mid_tier_architect,male,high,0.3566,,,,,
