entity_id,cohort,gold_chars,gold_words,gold_named_facts,gold_sentences
mid_tier_journalist_elizabeth_lopatto,mid_tier_journalist,455,66,3,3
mid_tier_journalist_kara_cutruzzula,mid_tier_journalist,453,66,3,3
mid_tier_journalist_anand_giridharadas,mid_tier_journalist,458,66,3,3
mid_tier_journalist_heather_cox_richardson,mid_tier_journalist,484,70,2,3
mid_tier_journalist_dan_pfeiffer,mid_tier_journalist,444,66,3,3
mid_tier_journalist_tommy_vietor,mid_tier_journalist,444,66,3,3
mid_tier_journalist_jon_lovett,mid_tier_journalist,440,66,3,3
mid_tier_journalist_jon_favreau,mid_tier_journalist,442,66,3,3
mid_tier_journalist_mehdi_hasan,mid_tier_journalist,443,65,2,3
mid_tier_journalist_krystal_ball,mid_tier_journalist,443,65,3,3
mid_tier_journalist_saagar_enjeti,mid_tier_journalist,445,65,3,3
mid_tier_journalist_bari_weiss,mid_tier_journalist,452,68,3,3
mid_tier_journalist_glenn_greenwald,mid_tier_journalist,465,66,2,3
mid_tier_journalist_matt_taibbi,mid_tier_journalist,441,65,3,3
mid_tier_journalist_andrew_sullivan,mid_tier_journalist,446,65,3,3
mid_tier_journalist_andrew_marantz,mid_tier_journalist,447,66,3,3
mid_tier_journalist_patrick_radden_keefe,mid_tier_journalist,475,71,3,3
mid_tier_journalist_jane_mayer,mid_tier_journalist,457,67,3,3
mid_tier_journalist_ronan_farrow,mid_tier_journalist,453,66,3,3
mid_tier_journalist_susan_glasser,mid_tier_journalist,453,66,3,3
mid_tier_journalist_evan_osnos,mid_tier_journalist,439,66,3,3
mid_tier_journalist_jay_caspian_kang,mid_tier_journalist,473,70,4,3
mid_tier_journalist_jia_tolentino,mid_tier_journalist,459,68,4,3
mid_tier_journalist_patricia_marx,mid_tier_journalist,439,65,3,3
mid_tier_journalist_kelefa_sanneh,mid_tier_journalist,445,66,3,3
mid_tier_journalist_sarah_larson,mid_tier_journalist,445,66,3,3
mid_tier_journalist_vinson_cunningham,mid_tier_journalist,455,66,3,3
mid_tier_journalist_rachel_aviv,mid_tier_journalist,441,66,3,3
mid_tier_journalist_rebecca_mead,mid_tier_journalist,443,66,3,3
mid_tier_journalist_jennifer_senior,mid_tier_journalist,447,65,2,3
mid_tier_journalist_caitlin_flanagan,mid_tier_journalist,449,65,2,3
mid_tier_journalist_anne_applebaum,mid_tier_journalist,456,66,2,3
mid_tier_journalist_adam_serwer,mid_tier_journalist,439,65,2,3
mid_tier_journalist_mckay_coppins,mid_tier_journalist,443,65,2,3
mid_tier_journalist_caitlin_dickerson,mid_tier_journalist,451,65,2,3
mid_tier_journalist_helen_lewis,mid_tier_journalist,439,65,2,3
mid_tier_journalist_olivia_nuzzi,mid_tier_journalist,462,67,3,3
mid_tier_journalist_rebecca_traister,mid_tier_journalist,452,66,3,3
mid_tier_journalist_frank_rich,mid_tier_journalist,449,66,3,3
mid_tier_journalist_jonathan_chait,mid_tier_journalist,451,66,3,3
mid_tier_journalist_andrew_rice,mid_tier_journalist,442,66,3,3
mid_tier_journalist_christina_cauterucci,mid_tier_journalist,448,64,2,3
mid_tier_journalist_dahlia_lithwick,mid_tier_journalist,444,65,2,3
mid_tier_journalist_mark_joseph_stern,mid_tier_journalist,458,68,3,3
mid_tier_journalist_jamelle_bouie,mid_tier_journalist,454,67,3,3
mid_tier_journalist_astra_taylor,mid_tier_journalist,452,66,2,3
mid_tier_journalist_matt_yglesias,mid_tier_journalist,456,67,3,3
mid_tier_journalist_noah_smith,mid_tier_journalist,455,66,2,3
mid_tier_journalist_derek_thompson,mid_tier_journalist,468,68,3,3
mid_tier_journalist_dwarkesh_patel,mid_tier_journalist,451,65,3,3
mid_tier_journalist_russ_roberts,mid_tier_journalist,447,66,2,3
mid_tier_journalist_erik_torenberg,mid_tier_journalist,458,66,2,3
mid_tier_journalist_sam_harris,mid_tier_journalist,441,66,3,3
mid_tier_journalist_lex_fridman,mid_tier_journalist,458,68,3,3
mid_tier_journalist_tim_ferriss,mid_tier_journalist,442,66,3,3
mid_tier_journalist_joe_rogan,mid_tier_journalist,439,66,3,3
mid_tier_journalist_andrew_huberman,mid_tier_journalist,463,66,2,3
mid_tier_journalist_peter_attia,mid_tier_journalist,441,65,2,3
mid_tier_journalist_rich_roll,mid_tier_journalist,454,67,2,3
mid_tier_journalist_sahil_bloom,mid_tier_journalist,438,65,2,3
mid_tier_politician_alexandria_ocasio_cortez,mid_tier_politician,480,66,3,3
mid_tier_politician_ilhan_omar,mid_tier_politician,438,65,3,3
mid_tier_politician_rashida_tlaib,mid_tier_politician,445,65,3,3
mid_tier_politician_ayanna_pressley,mid_tier_politician,448,65,3,3
mid_tier_politician_cori_bush,mid_tier_politician,443,66,3,3
mid_tier_politician_jamaal_bowman,mid_tier_politician,452,66,3,3
mid_tier_politician_pramila_jayapal,mid_tier_politician,448,65,3,3
mid_tier_politician_ro_khanna,mid_tier_politician,437,65,3,3
mid_tier_politician_eric_swalwell,mid_tier_politician,445,65,3,3
mid_tier_politician_adam_schiff,mid_tier_politician,454,67,3,3
mid_tier_politician_katie_porter,mid_tier_politician,450,66,3,3
mid_tier_politician_maxwell_frost,mid_tier_politician,458,68,3,3
mid_tier_politician_greg_casar,mid_tier_politician,439,65,3,3
mid_tier_politician_summer_lee,mid_tier_politician,439,65,3,3
mid_tier_politician_delia_ramirez,mid_tier_politician,444,65,3,3
mid_tier_politician_maxwell_alejandro_frost,mid_tier_politician,465,67,3,3
mid_tier_politician_lauren_boebert,mid_tier_politician,446,65,3,3
mid_tier_politician_marjorie_taylor_greene,mid_tier_politician,463,67,3,3
mid_tier_politician_matt_gaetz,mid_tier_politician,445,66,3,3
mid_tier_politician_jim_jordan,mid_tier_politician,438,65,3,3
mid_tier_politician_chip_roy,mid_tier_politician,435,65,3,3
mid_tier_politician_thomas_massie,mid_tier_politician,444,65,3,3
mid_tier_politician_andy_biggs,mid_tier_politician,438,65,3,3
mid_tier_politician_mike_lawler,mid_tier_politician,441,65,3,3
mid_tier_politician_anthony_desposito,mid_tier_politician,461,66,1,3
mid_tier_politician_marc_molinaro,mid_tier_politician,452,66,3,3
mid_tier_politician_george_santos,mid_tier_politician,451,66,3,3
mid_tier_politician_adam_frisch,mid_tier_politician,446,65,2,3
mid_tier_politician_tim_sheehy,mid_tier_politician,429,65,3,3
mid_tier_politician_marsha_blackburn,mid_tier_politician,441,65,3,3
mid_tier_politician_bill_hagerty,mid_tier_politician,433,65,3,3
mid_tier_politician_mike_braun,mid_tier_politician,458,69,4,3
mid_tier_politician_josh_hawley,mid_tier_politician,431,65,3,3
mid_tier_politician_ted_cruz,mid_tier_politician,425,65,3,3
mid_tier_politician_j_d__vance,mid_tier_politician,452,70,2,5
mid_tier_politician_tom_cotton,mid_tier_politician,429,65,3,3
mid_tier_politician_tim_scott,mid_tier_politician,427,65,3,3
mid_tier_politician_cory_booker,mid_tier_politician,431,65,3,3
mid_tier_politician_raphael_warnock,mid_tier_politician,439,65,3,3
mid_tier_politician_jon_ossoff,mid_tier_politician,429,65,3,3
mid_tier_politician_mark_kelly,mid_tier_politician,429,65,3,3
mid_tier_politician_kyrsten_sinema,mid_tier_politician,444,66,3,3
mid_tier_politician_joe_manchin,mid_tier_politician,438,66,3,3
mid_tier_politician_sherrod_brown,mid_tier_politician,442,66,3,3
mid_tier_politician_tammy_baldwin,mid_tier_politician,435,65,3,3
mid_tier_politician_tina_smith,mid_tier_politician,429,65,3,3
mid_tier_politician_mark_warner,mid_tier_politician,431,65,3,3
mid_tier_politician_tim_kaine,mid_tier_politician,427,65,3,3
mid_tier_politician_maggie_hassan,mid_tier_politician,435,65,3,3
mid_tier_politician_jeanne_shaheen,mid_tier_politician,437,65,3,3
mid_tier_politician_wes_moore,mid_tier_politician,431,64,3,3
mid_tier_politician_josh_shapiro,mid_tier_politician,441,64,3,3
mid_tier_politician_glenn_youngkin,mid_tier_politician,441,64,3,3
mid_tier_politician_greg_abbott,mid_tier_politician,432,64,3,3
mid_tier_politician_ron_desantis,mid_tier_politician,436,64,3,3
mid_tier_politician_brian_kemp,mid_tier_politician,432,64,3,3
mid_tier_politician_henry_mcmaster,mid_tier_politician,447,65,3,3
mid_tier_politician_tate_reeves,mid_tier_politician,438,64,3,3
mid_tier_politician_kay_ivey,mid_tier_politician,428,64,3,3
mid_tier_politician_jared_polis,mid_tier_politician,435,64,3,3
mid_tier_politician_phil_murphy,mid_tier_politician,437,65,3,3
mid_tier_politician_kathy_hochul,mid_tier_politician,437,65,3,3
mid_tier_politician_maura_healey,mid_tier_politician,442,64,3,3
mid_tier_politician_ned_lamont,mid_tier_politician,436,64,3,3
mid_tier_politician_daniel_mckee,mid_tier_politician,441,65,3,3
mid_tier_politician_rishi_sunak,mid_tier_politician,442,66,3,3
mid_tier_politician_keir_starmer,mid_tier_politician,452,67,3,3
mid_tier_politician_liz_truss,mid_tier_politician,438,66,3,3
mid_tier_politician_olaf_scholz,mid_tier_politician,442,65,3,3
mid_tier_politician_friedrich_merz,mid_tier_politician,441,65,3,3
mid_tier_politician_annalena_baerbock,mid_tier_politician,460,66,3,3
mid_tier_politician_robert_habeck,mid_tier_politician,446,65,3,3
mid_tier_politician_christian_lindner,mid_tier_politician,447,65,3,3
mid_tier_politician_pierre_poilievre,mid_tier_politician,456,65,3,3
mid_tier_politician_justin_trudeau,mid_tier_politician,454,66,3,3
mid_tier_politician_anthony_albanese,mid_tier_politician,453,65,3,3
mid_tier_politician_peter_dutton,mid_tier_politician,451,66,3,3
mid_tier_politician_jacinda_ardern,mid_tier_politician,457,67,3,3
mid_tier_politician_christopher_luxon,mid_tier_politician,456,66,3,3
mid_tier_politician_lai_ching_te,mid_tier_politician,436,64,3,3
mid_tier_politician_lee_jae_myung,mid_tier_politician,451,66,3,3
mid_tier_politician_han_dong_hoon,mid_tier_politician,444,65,3,3
mid_tier_politician_fumio_kishida,mid_tier_politician,452,66,3,3
mid_tier_politician_shigeru_ishiba,mid_tier_politician,447,65,3,3
mid_tier_politician_sanae_takaichi,mid_tier_politician,443,64,2,3
mid_tier_politician_yuriko_koike,mid_tier_politician,434,64,3,3
mid_tier_politician_marine_le_pen,mid_tier_politician,450,68,2,3
mid_tier_politician_jordan_bardella,mid_tier_politician,457,66,2,3
mid_tier_politician_gabriel_attal,mid_tier_politician,450,66,3,3
mid_tier_politician_douard_philippe,mid_tier_politician,455,65,0,3
mid_tier_politician_yair_lapid,mid_tier_politician,452,67,3,3
mid_tier_politician_naftali_bennett,mid_tier_politician,455,66,3,3
mid_tier_politician_gideon_saar,mid_tier_politician,436,64,2,3
mid_tier_politician_lula_da_silva,mid_tier_politician,441,66,1,3
mid_tier_politician_jair_bolsonaro,mid_tier_politician,450,65,3,3
mid_tier_politician_javier_milei,mid_tier_politician,439,64,3,3
mid_tier_politician_gabriel_boric,mid_tier_politician,439,64,3,3
mid_tier_politician_gustavo_petro,mid_tier_politician,441,64,3,3
mid_tier_politician_andrs_manuel_lpez_obrador,mid_tier_politician,474,69,1,3
mid_tier_politician_claudia_sheinbaum,mid_tier_politician,447,64,3,3
mid_tier_politician_narendra_modi,mid_tier_politician,443,65,3,3
mid_tier_politician_rahul_gandhi,mid_tier_politician,448,66,3,3
mid_tier_politician_arvind_kejriwal,mid_tier_politician,465,69,4,3
mid_tier_chef_massimo_bottura,mid_tier_chef,459,66,3,3
mid_tier_chef_daniel_humm,mid_tier_chef,449,67,3,3
mid_tier_chef_ren_redzepi,mid_tier_chef,437,65,0,3
mid_tier_chef_magnus_nilsson,mid_tier_chef,454,66,2,3
mid_tier_chef_andoni_luis_aduriz,mid_tier_chef,454,67,2,3
mid_tier_chef_joan_roca,mid_tier_chef,449,69,4,3
mid_tier_chef_albert_adri,mid_tier_chef,450,66,0,3
mid_tier_chef_dominique_crenn,mid_tier_chef,461,66,3,3
mid_tier_chef_christina_tosi,mid_tier_chef,454,67,3,3
mid_tier_chef_michael_solomonov,mid_tier_chef,458,65,2,3
mid_tier_chef_sean_brock,mid_tier_chef,446,67,2,3
mid_tier_chef_dan_barber,mid_tier_chef,455,69,4,3
mid_tier_chef_april_bloomfield,mid_tier_chef,466,68,3,3
mid_tier_chef_kwame_onwuachi,mid_tier_chef,452,67,3,3
mid_tier_chef_mashama_bailey,mid_tier_chef,457,67,3,3
mid_tier_chef_niki_nakayama,mid_tier_chef,452,66,2,3
mid_tier_chef_vicky_cheng,mid_tier_chef,437,66,3,3
mid_tier_chef_andr_chiang,mid_tier_chef,441,65,0,3
mid_tier_chef_pim_techamuanvivit,mid_tier_chef,460,68,3,3
mid_tier_chef_tatiana_levha,mid_tier_chef,444,66,3,3
mid_tier_chef_niko_romito,mid_tier_chef,437,65,2,3
mid_tier_chef_alain_passard,mid_tier_chef,443,65,2,3
mid_tier_chef_pierre_herm,mid_tier_chef,438,65,0,3
mid_tier_chef_cdric_grolet,mid_tier_chef,440,65,0,3
mid_tier_chef_amaury_guichon,mid_tier_chef,448,65,2,3
mid_tier_chef_martn_berasategui,mid_tier_chef,444,64,0,3
mid_tier_chef_quique_dacosta,mid_tier_chef,436,64,2,3
mid_tier_chef_michel_roux_jr_,mid_tier_chef,438,66,2,5
mid_tier_chef_tom_kerridge,mid_tier_chef,450,67,2,3
mid_tier_chef_yotam_ottolenghi,mid_tier_chef,468,67,2,3
mid_tier_chef_sami_tamimi,mid_tier_chef,442,64,2,3
mid_tier_chef_alison_roman,mid_tier_chef,440,65,2,3
mid_tier_chef_ina_garten,mid_tier_chef,433,64,3,3
mid_tier_chef_samin_nosrat,mid_tier_chef,469,71,3,3
mid_tier_chef_sohla_el_waylly,mid_tier_chef,461,67,2,3
mid_tier_chef_brad_leone,mid_tier_chef,451,67,2,3
mid_tier_chef_carla_lalli_music,mid_tier_chef,459,69,2,3
mid_tier_chef_claire_saffitz,mid_tier_chef,468,69,2,3
mid_tier_chef_molly_baz,mid_tier_chef,447,67,2,3
mid_tier_chef_andy_baraghani,mid_tier_chef,457,67,2,3
mid_tier_chef_j__kenji_lpez_alt,mid_tier_chef,469,70,1,5
mid_tier_chef_stella_parks,mid_tier_chef,460,68,2,3
mid_tier_chef_edd_kimber,mid_tier_chef,442,66,2,3
mid_tier_chef_nadiya_hussain,mid_tier_chef,450,66,2,3
mid_tier_chef_prue_leith,mid_tier_chef,440,66,2,3
mid_tier_chef_mary_berry,mid_tier_chef,447,67,2,3
mid_tier_chef_paul_hollywood,mid_tier_chef,449,66,2,3
mid_tier_podcast_99_invisible,mid_tier_podcast,467,69,1,3
mid_tier_podcast_reply_all,mid_tier_podcast,456,68,2,3
mid_tier_podcast_radiolab,mid_tier_podcast,449,65,0,3
mid_tier_podcast_this_american_life,mid_tier_podcast,470,69,3,3
mid_tier_podcast_serial,mid_tier_podcast,440,63,0,3
mid_tier_podcast_planet_money,mid_tier_podcast,441,65,2,3
mid_tier_podcast_freakonomics_radio,mid_tier_podcast,464,66,3,3
mid_tier_podcast_hidden_brain,mid_tier_podcast,459,67,3,3
mid_tier_podcast_invisibilia,mid_tier_podcast,440,63,0,3
mid_tier_podcast_note_to_self,mid_tier_podcast,450,69,0,3
mid_tier_podcast_crime_junkie,mid_tier_podcast,438,65,2,3
mid_tier_podcast_my_favorite_murder,mid_tier_podcast,457,68,2,3
mid_tier_podcast_the_daily,mid_tier_podcast,441,67,3,3
mid_tier_podcast_the_ezra_klein_show,mid_tier_podcast,464,71,2,3
mid_tier_podcast_hard_fork,mid_tier_podcast,462,71,4,3
mid_tier_podcast_sway,mid_tier_podcast,439,65,1,3
mid_tier_podcast_decoder,mid_tier_podcast,453,67,1,3
mid_tier_podcast_the_vergecast,mid_tier_podcast,439,65,2,3
mid_tier_podcast_acquired,mid_tier_podcast,438,63,0,3
mid_tier_podcast_all_in_podcast,mid_tier_podcast,445,65,2,3
mid_tier_podcast_this_week_in_startups,mid_tier_podcast,466,70,3,3
mid_tier_podcast_the_twenty_minute_vc,mid_tier_podcast,462,70,3,3
mid_tier_podcast_conviction,mid_tier_podcast,433,63,1,3
mid_tier_podcast_latent_space,mid_tier_podcast,438,66,2,3
mid_tier_podcast_cognitive_revolution,mid_tier_podcast,463,67,3,3
mid_tier_podcast_robot_brains,mid_tier_podcast,444,66,3,3
mid_tier_podcast_eye_on_ai,mid_tier_podcast,436,68,1,3
mid_tier_podcast_mlst,mid_tier_podcast,440,65,1,3
mid_tier_podcast_ai_alignment_podcast,mid_tier_podcast,468,69,3,3
mid_tier_podcast_80000_hours_podcast,mid_tier_podcast,454,69,2,3
mid_tier_podcast_conversations_with_tyler,mid_tier_podcast,473,68,1,3
mid_tier_podcast_dwarkesh_podcast,mid_tier_podcast,460,66,3,3
mid_tier_podcast_lex_fridman_podcast,mid_tier_podcast,463,68,3,3
mid_tier_podcast_huberman_lab,mid_tier_podcast,451,66,3,3
mid_tier_podcast_peter_attia_drive,mid_tier_podcast,456,68,3,3
mid_tier_podcast_tim_ferriss_show,mid_tier_podcast,457,68,3,3
mid_tier_podcast_on_being,mid_tier_podcast,447,66,3,3
mid_tier_podcast_wtf_with_marc_maron,mid_tier_podcast,462,70,3,3
mid_tier_podcast_smartless,mid_tier_podcast,458,67,3,3
mid_tier_podcast_conan_obrien_needs_a_friend,mid_tier_podcast,473,71,2,3
mid_tier_podcast_armchair_expert,mid_tier_podcast,455,66,3,3
mid_tier_podcast_stuff_you_should_know,mid_tier_podcast,459,69,2,3
mid_tier_podcast_stuff_you_missed_in_history_class,mid_tier_podcast,484,73,4,3
mid_tier_podcast_hardcore_history,mid_tier_podcast,459,67,3,3
mid_tier_podcast_revolutions,mid_tier_podcast,445,64,1,3
mid_tier_podcast_the_rest_is_history,mid_tier_podcast,475,72,4,3
mid_tier_podcast_the_rest_is_politics,mid_tier_podcast,478,72,4,3
mid_tier_podcast_pod_save_america,mid_tier_podcast,459,68,3,3
mid_tier_podcast_pod_save_the_world,mid_tier_podcast,468,71,3,3
mid_tier_podcast_crooked_conversations,mid_tier_podcast,459,65,3,3
mid_tier_podcast_strict_scrutiny,mid_tier_podcast,453,66,3,3
mid_tier_podcast_hysteria,mid_tier_podcast,443,65,1,3
mid_tier_podcast_the_bulwark_podcast,mid_tier_podcast,479,69,3,3
mid_tier_podcast_the_daily_wire,mid_tier_podcast,456,68,3,3
mid_tier_podcast_the_joe_rogan_experience,mid_tier_podcast,471,70,3,3
mid_tier_podcast_triggernometry,mid_tier_podcast,467,66,2,3
mid_tier_podcast_the_diary_of_a_ceo,mid_tier_podcast,465,72,3,3
mid_tier_online_course_cs231n,mid_tier_online_course,458,68,0,3
mid_tier_online_course_cs224n,mid_tier_online_course,438,65,1,3
mid_tier_online_course_cs229,mid_tier_online_course,444,66,0,3
mid_tier_online_course_cs50,mid_tier_online_course,436,66,0,3
mid_tier_online_course_mit_6_006,mid_tier_online_course,437,68,0,3
mid_tier_online_course_mit_6_034,mid_tier_online_course,441,67,0,3
mid_tier_online_course_mit_6_001,mid_tier_online_course,467,71,0,3
mid_tier_online_course_mit_6_042j,mid_tier_online_course,452,69,0,3
mid_tier_online_course_andrew_ng_machine_learning_coursera,mid_tier_online_course,484,71,3,3
mid_tier_online_course_deep_learning_specialization,mid_tier_online_course,489,70,3,3
mid_tier_online_course_fast_ai_practical_deep_learning,mid_tier_online_course,494,73,3,3
mid_tier_online_course_karpathy_youtube_zero_to_hero,mid_tier_online_course,494,73,3,3
mid_tier_online_course_3blue1brown_essence_of_linear_algebra,mid_tier_online_course,497,72,3,3
mid_tier_online_course_3blue1brown_calculus,mid_tier_online_course,467,66,1,3
mid_tier_online_course_khan_academy_calculus,mid_tier_online_course,462,68,3,3
mid_tier_online_course_mit_6_034_artificial_intelligence,mid_tier_online_course,487,72,3,3
mid_tier_online_course_mit_6_046,mid_tier_online_course,451,70,0,3
mid_tier_online_course_cs186_berkeley_databases,mid_tier_online_course,475,68,0,3
mid_tier_online_course_cs61a_berkeley,mid_tier_online_course,482,69,0,3
mid_tier_online_course_mit_6_824,mid_tier_online_course,461,71,1,3
mid_tier_online_course_cs294_rl_berkeley,mid_tier_online_course,470,71,3,3
mid_tier_online_course_cs285_berkeley,mid_tier_online_course,443,66,1,3
mid_tier_online_course_stanford_cs221_ai,mid_tier_online_course,447,67,0,3
mid_tier_online_course_stanford_cs131_computer_vision,mid_tier_online_course,492,70,2,3
mid_tier_online_course_hugging_face_nlp_course,mid_tier_online_course,474,70,3,3
mid_tier_online_course_full_stack_deep_learning,mid_tier_online_course,483,72,4,3
mid_tier_online_course_deeplearning_ai_generative_ai,mid_tier_online_course,483,69,3,3
mid_tier_online_course_andrew_ng_stanford_cs230,mid_tier_online_course,466,69,2,3
mid_tier_online_course_coursera_algorithms_princeton,mid_tier_online_course,481,67,2,3
mid_tier_online_course_mit_open_courseware_18_06_linear_algebra,mid_tier_online_course,507,76,5,3
mid_tier_online_course_probability_and_statistics_mit,mid_tier_online_course,489,70,3,3
mid_tier_online_course_operating_systems_three_easy_pieces,mid_tier_online_course,502,72,3,3
mid_tier_online_course_computer_systems_a_programmers_perspective,mid_tier_online_course,514,72,2,3
mid_tier_online_course_cryptography_i_coursera_stanford,mid_tier_online_course,491,70,3,3
mid_tier_online_course_compilers_coursera_stanford,mid_tier_online_course,479,68,3,3
mid_tier_online_course_cmu_15_445_database_systems,mid_tier_online_course,478,70,3,3
mid_tier_online_course_cmu_15_721_advanced_database_systems,mid_tier_online_course,499,73,3,3
mid_tier_online_course_mit_6_s191_introduction_to_deep_learning,mid_tier_online_course,495,76,2,3
mid_tier_online_course_berkeley_cs61b_data_structures,mid_tier_online_course,487,70,2,3
mid_tier_online_course_mit_6_851_advanced_data_structures,mid_tier_online_course,485,73,3,3
mid_tier_historical_ada_lovelace,mid_tier_historical,469,67,2,3
mid_tier_historical_charles_babbage,mid_tier_historical,465,67,2,3
mid_tier_historical_alan_turing,mid_tier_historical,461,67,2,3
mid_tier_historical_john_von_neumann,mid_tier_historical,479,68,0,3
mid_tier_historical_claude_shannon,mid_tier_historical,466,66,2,3
mid_tier_historical_norbert_wiener,mid_tier_historical,459,65,2,3
mid_tier_historical_grace_hopper,mid_tier_historical,462,67,2,3
mid_tier_historical_donald_knuth,mid_tier_historical,480,70,4,3
mid_tier_historical_edsger_dijkstra,mid_tier_historical,474,67,2,3
mid_tier_historical_tony_hoare,mid_tier_historical,461,68,2,3
mid_tier_historical_niklaus_wirth,mid_tier_historical,463,67,2,3
mid_tier_historical_dennis_ritchie,mid_tier_historical,463,68,2,3
mid_tier_historical_ken_thompson,mid_tier_historical,460,68,2,3
mid_tier_historical_brian_kernighan,mid_tier_historical,467,68,2,3
mid_tier_historical_bjarne_stroustrup,mid_tier_historical,468,67,2,3
mid_tier_historical_guido_van_rossum,mid_tier_historical,468,69,0,3
mid_tier_historical_linus_torvalds,mid_tier_historical,462,67,3,3
mid_tier_historical_richard_stallman,mid_tier_historical,467,67,2,3
mid_tier_historical_larry_wall,mid_tier_historical,437,65,3,3
mid_tier_historical_james_gosling,mid_tier_historical,463,67,2,3
mid_tier_historical_anders_hejlsberg,mid_tier_historical,472,68,2,3
mid_tier_historical_yukihiro_matsumoto,mid_tier_historical,473,67,2,3
mid_tier_historical_rasmus_lerdorf,mid_tier_historical,456,65,3,3
mid_tier_historical_brendan_eich,mid_tier_historical,447,65,3,3
mid_tier_historical_jos_valim,mid_tier_historical,460,67,0,3
mid_tier_historical_joe_armstrong,mid_tier_historical,472,67,2,3
mid_tier_historical_robert_pike,mid_tier_historical,460,69,2,3
mid_tier_historical_john_backus,mid_tier_historical,462,67,2,3
mid_tier_historical_john_mccarthy,mid_tier_historical,467,69,2,3
mid_tier_historical_marvin_minsky,mid_tier_historical,441,65,3,3
mid_tier_historical_herbert_simon,mid_tier_historical,463,68,3,3
mid_tier_historical_allen_newell,mid_tier_historical,439,65,3,3
mid_tier_historical_seymour_papert,mid_tier_historical,457,67,3,3
mid_tier_historical_joseph_weizenbaum,mid_tier_historical,471,66,2,3
mid_tier_historical_vint_cerf,mid_tier_historical,447,67,3,3
mid_tier_historical_robert_kahn,mid_tier_historical,451,67,3,3
mid_tier_historical_tim_berners_lee,mid_tier_historical,456,67,3,3
mid_tier_historical_whitfield_diffie,mid_tier_historical,466,65,2,3
mid_tier_historical_martin_hellman,mid_tier_historical,462,65,2,3
mid_tier_historical_ralph_merkle,mid_tier_historical,442,64,2,3
mid_tier_historical_adi_shamir,mid_tier_historical,442,65,2,3
mid_tier_historical_ron_rivest,mid_tier_historical,443,65,2,3
mid_tier_historical_leonard_adleman,mid_tier_historical,458,66,2,3
mid_tier_historical_manuel_blum,mid_tier_historical,475,67,2,3
mid_tier_historical_stephen_cook,mid_tier_historical,473,66,2,3
mid_tier_historical_richard_karp,mid_tier_historical,464,66,2,3
mid_tier_historical_leonid_levin,mid_tier_historical,472,66,2,3
mid_tier_historical_andrew_yao,mid_tier_historical,470,67,2,3
mid_tier_historical_leslie_lamport,mid_tier_historical,472,67,2,3
mid_tier_historical_barbara_liskov,mid_tier_historical,472,67,2,3
mid_tier_historical_liskov_wing,mid_tier_historical,470,68,2,3
mid_tier_historical_frances_allen,mid_tier_historical,460,66,2,3
mid_tier_historical_adele_goldberg,mid_tier_historical,462,66,2,3
mid_tier_historical_alan_kay,mid_tier_historical,458,68,2,3
mid_tier_historical_ivan_sutherland,mid_tier_historical,480,68,2,3
mid_tier_historical_edwin_catmull,mid_tier_historical,469,68,2,3
mid_tier_historical_ramanujan_srinivasa,mid_tier_historical,466,65,2,3
mid_tier_historical_henri_poincar,mid_tier_historical,456,65,0,3
mid_tier_historical_david_hilbert,mid_tier_historical,454,65,2,3
mid_tier_historical_emmy_noether,mid_tier_historical,452,65,2,3
mid_tier_historical_bertrand_russell,mid_tier_historical,477,67,2,3
mid_tier_historical_alfred_north_whitehead,mid_tier_historical,477,68,2,3
mid_tier_historical_kurt_gdel,mid_tier_historical,454,65,0,3
mid_tier_historical_ludwig_wittgenstein,mid_tier_historical,474,65,2,3
mid_tier_historical_w_v_o__quine,mid_tier_historical,452,69,0,5
mid_tier_historical_saul_kripke,mid_tier_historical,450,65,2,3
mid_tier_historical_hilary_putnam,mid_tier_historical,454,65,2,3
mid_tier_historical_donald_davidson,mid_tier_historical,458,65,2,3
mid_tier_historical_richard_rorty,mid_tier_historical,454,65,2,3
mid_tier_historical_daniel_dennett,mid_tier_historical,464,67,2,3
mid_tier_historical_thomas_nagel,mid_tier_historical,448,66,2,3
mid_tier_historical_david_chalmers,mid_tier_historical,454,66,2,3
mid_tier_historical_john_searle,mid_tier_historical,453,66,3,3
mid_tier_historical_patricia_churchland,mid_tier_historical,468,64,2,3
mid_tier_historical_paul_churchland,mid_tier_historical,455,64,2,3
mid_tier_historical_andy_clark,mid_tier_historical,443,66,2,3
mid_tier_historical_tim_maudlin,mid_tier_historical,449,66,2,3
mid_tier_historical_helena_cronin,mid_tier_historical,452,66,2,3
mid_tier_historical_richard_dawkins,mid_tier_historical,456,65,2,3
mid_tier_historical_stephen_jay_gould,mid_tier_historical,465,67,2,3
mid_tier_historical_niles_eldredge,mid_tier_historical,447,64,2,3
mid_tier_historical_e_o__wilson,mid_tier_historical,451,68,0,5
mid_tier_historical_james_watson,mid_tier_historical,454,66,2,3
mid_tier_historical_francis_crick,mid_tier_historical,458,66,2,3
mid_tier_historical_rosalind_franklin,mid_tier_historical,462,66,2,3
mid_tier_historical_maurice_wilkins,mid_tier_historical,463,66,2,3
mid_tier_historical_linus_pauling,mid_tier_historical,450,65,2,3
mid_tier_historical_marie_curie,mid_tier_historical,453,65,2,3
mid_tier_historical_pierre_curie,mid_tier_historical,448,65,2,3
mid_tier_historical_niels_bohr,mid_tier_historical,444,65,2,3
mid_tier_historical_werner_heisenberg,mid_tier_historical,458,65,2,3
